time,text,lower_text,sdf,event
Tue Nov 16 22:29:42 +0000 2010,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Mon Sep 03 03:04:44 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Mon May 16 00:52:26 +0000 2011,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Sun Aug 14 01:37:05 +0000 2011,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Sat Jul 18 05:39:11 +0000 2009,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Mon Apr 12 18:08:14 +0000 2010,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Tue Aug 10 18:10:15 +0000 2010,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Sat Feb 11 19:01:09 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Sun Feb 05 04:32:03 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/KVWxF4aS,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/kvwxf4as,#VALUE!,2
Thu Nov 05 17:59:03 +0000 2009,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Mon Apr 13 15:24:01 +0000 2009,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Fri May 11 00:13:30 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Thu Jan 12 02:58:10 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Wed Jun 20 03:00:30 +0000 2012,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Fri Jan 08 15:38:30 +0000 2010,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Fri Nov 25 04:10:36 +0000 2011,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Mon Mar 21 01:59:02 +0000 2011,RT @sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de #Mocorito http://t.co/5QlO1a6f,rt @sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de #mocorito http://t.co/5qlo1a6f,#VALUE!,2
Tue Jun 16 19:03:58 +0000 2009,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/F5RP9pt0","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/f5rp9pt0",#VALUE!,2
Mon Jun 06 21:47:28 +0000 2011,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/bXLkGMoh","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/bxlkgmoh",#VALUE!,2
Tue Jul 07 02:49:22 +0000 2009,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/8Gl1k3ov","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/8gl1k3ov",#VALUE!,2
Tue Jun 02 04:09:32 +0000 2009,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/8Gl1k3ov","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/8gl1k3ov",#VALUE!,2
Tue Jul 14 21:32:53 +0000 2009,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/6D3p3XQs","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/6d3p3xqs",#VALUE!,2
Mon Jul 02 20:52:15 +0000 2012,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/6D3p3XQs","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/6d3p3xqs",#VALUE!,2
Sat Jan 02 23:10:12 +0000 2010,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/6D3p3XQs","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/6d3p3xqs",#VALUE!,2
Sun Nov 13 01:36:25 +0000 2011,"RT @sdpnoticias: Fotogalería: Susana Flores Gámez, Miss Sinaloa, muerta en balacera http://t.co/6D3p3XQs","rt @sdpnoticias: fotogalería: susana flores gámez, miss sinaloa, muerta en balacera http://t.co/6d3p3xqs",#VALUE!,2
Tue Jan 25 18:36:39 +0000 2011,"RT @sdpnoticias
Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/vUGjtIfV  /puts q malo","rt @sdpnoticias
miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/vugjtifv  /puts q malo",#VALUE!,2
Sat Apr 24 23:56:25 +0000 2010,"RT @SarcasmoMexico: Yo aquí en medio de una balacera. ¿Y tú?

- Llegando a Cinépolis a ver una película.

¡No mames, vete de allí, te pu ...","rt @sarcasmomexico: yo aquí en medio de una balacera. ¿y tú?

- llegando a cinépolis a ver una película.

¡no mames, vete de allí, te pu ...",#VALUE!,-1
Thu Apr 12 20:21:09 +0000 2012,RT @santijara1982: @ELTIEMPO Balacera...? Pero como si en bogota no hay armas...? Ah verdad q la prohibicion es solo para quienes quiere ...,rt @santijara1982: @eltiempo balacera...? pero como si en bogota no hay armas...? ah verdad q la prohibicion es solo para quienes quiere ...,#VALUE!,-1
Wed Dec 29 15:45:24 +0000 2010,RT @santijara1982: @ELTIEMPO Balacera...? Pero como si en bogota no hay armas...? Ah verdad q la prohibicion es solo para quienes quiere ...,rt @santijara1982: @eltiempo balacera...? pero como si en bogota no hay armas...? ah verdad q la prohibicion es solo para quienes quiere ...,#VALUE!,-1
Sat Jul 16 16:56:33 +0000 2011,"RT @santa_nicole: Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida - # ...","rt @santa_nicole: al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida - # ...",#VALUE!,-1
Thu Aug 04 21:46:58 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/E9hxo2hO,rt @sandraacta: reina de belleza de méxico muere en balacera entre militares y pistoleros  http://t.co/e9hxo2ho,#VALUE!,2
Fri Sep 23 22:12:49 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/E9hxo2hO,rt @sandraacta: reina de belleza de méxico muere en balacera entre militares y pistoleros  http://t.co/e9hxo2ho,#VALUE!,2
Tue Sep 27 12:12:46 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/E9hxo2hO,rt @sandraacta: reina de belleza de méxico muere en balacera entre militares y pistoleros  http://t.co/e9hxo2ho,#VALUE!,2
Thu Aug 04 21:46:58 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/7oeZ0lRz,rt @sandraacta: reina de belleza de méxico muere en balacera entre militares y pistoleros  http://t.co/7oez0lrz,#VALUE!,2
Fri Sep 23 22:12:49 +0000 2011,RT @SandraActa: Reina de belleza de México muere en balacera entre militares y pistoleros  http://t.co/7oeZ0lRz,rt @sandraacta: reina de belleza de méxico muere en balacera entre militares y pistoleros  http://t.co/7oez0lrz,#VALUE!,2
Thu Aug 23 21:16:17 +0000 2012,"RT @salsa_pa_vivir: Muere ""Miss"" http://t.co/RZkfJGnf en balacera, hay que pendeja!! miora en que andaba #verfollow #xalapa #coatzacoalcos","rt @salsa_pa_vivir: muere ""miss"" http://t.co/rzkfjgnf en balacera, hay que pendeja!! miora en que andaba #verfollow #xalapa #coatzacoalcos",#VALUE!,2
Fri Feb 25 22:25:23 +0000 2011,RT @salcosga: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/gP5UqVgn vía @sdpnoticias,rt @salcosga: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/gp5uqvgn vía @sdpnoticias,#VALUE!,2
Tue Aug 17 20:22:30 +0000 2010,RT @salcosga: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/gP5UqVgn vía @sdpnoticias,rt @salcosga: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/gp5uqvgn vía @sdpnoticias,#VALUE!,2
Sat Oct 16 03:58:24 +0000 2010,RT @salcosga: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/gP5UqVgn vía @sdpnoticias,rt @salcosga: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/gp5uqvgn vía @sdpnoticias,#VALUE!,2
Tue May 10 22:19:51 +0000 2011,RT @SalchichaFlow: y suenan unos cohetes y yo tirandome en el piso creyendo que era una balacera jaja,rt @salchichaflow: y suenan unos cohetes y yo tirandome en el piso creyendo que era una balacera jaja,#VALUE!,-1
Thu Nov 05 07:25:57 +0000 2009,"RT @SaidEspR: @diariolainfo @CNNMex @FidelHerrera Por lo menos multa, los rumores generan caos, un ejemplo cuando se dice que hubo una b ...","rt @saidespr: @diariolainfo @cnnmex @fidelherrera por lo menos multa, los rumores generan caos, un ejemplo cuando se dice que hubo una b ...",#VALUE!,-1
Thu May 10 04:58:56 +0000 2012,RT @Saam_maldonadoO: -¿Que haces?-Nada aquí en una balacera ¿y tu?-Enamorándome-No mames te puedes lastimar!!,rt @saam_maldonadoo: -¿que haces?-nada aquí en una balacera ¿y tu?-enamorándome-no mames te puedes lastimar!!,#VALUE!,-1
Wed Dec 16 02:39:38 +0000 2009,RT @ruthigr: @MAGS_SP balacera por colonia del paseo residencial // #Mtyfollow,rt @ruthigr: @mags_sp balacera por colonia del paseo residencial // #mtyfollow,#VALUE!,15
Thu Mar 10 19:48:34 +0000 2011,"RT @rufoaguirre: @Trafico_ZMG Pesimo trabajo de @vialidadjal en el trafiko d revolucion x la balacera, agentes platikando y el trafiko d ...","rt @rufoaguirre: @trafico_zmg pesimo trabajo de @vialidadjal en el trafiko d revolucion x la balacera, agentes platikando y el trafiko d ...",#VALUE!,999
Tue May 29 15:12:32 +0000 2012,"RT @rufoaguirre: @Trafico_ZMG Pesimo trabajo de @vialidadjal en el trafiko d revolucion x la balacera, agentes platikando y el trafiko d ...","rt @rufoaguirre: @trafico_zmg pesimo trabajo de @vialidadjal en el trafiko d revolucion x la balacera, agentes platikando y el trafiko d ...",#VALUE!,999
Sun Mar 07 18:34:24 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty","rt @rubenrdza: posible balacera en la zona oriente de #mtyfollow enfrente de hda los morales, alguien confirma? #balaceramty #riesgomty",#VALUE!,-1
Sun Jun 06 15:43:38 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty","rt @rubenrdza: posible balacera en la zona oriente de #mtyfollow enfrente de hda los morales, alguien confirma? #balaceramty #riesgomty",#VALUE!,-1
Wed Jan 27 18:58:25 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty","rt @rubenrdza: posible balacera en la zona oriente de #mtyfollow enfrente de hda los morales, alguien confirma? #balaceramty #riesgomty",#VALUE!,-1
Fri Feb 26 18:19:09 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty","rt @rubenrdza: posible balacera en la zona oriente de #mtyfollow enfrente de hda los morales, alguien confirma? #balaceramty #riesgomty",#VALUE!,-1
Sun Jul 11 17:55:07 +0000 2010,"RT @ronnyct333: ”Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” FP","rt @ronnyct333: ”al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” fp",#VALUE!,-1
Fri Apr 08 00:43:17 +0000 2011,"RT @ronnyct333: ”Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” FP","rt @ronnyct333: ”al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” fp",#VALUE!,-1
Sun Sep 19 00:53:24 +0000 2010,"RT @ronnyct333: ”Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” FP","rt @ronnyct333: ”al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida” fp",#VALUE!,-1
Mon Jul 09 16:53:41 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Wed Jul 18 15:19:19 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Thu Jul 19 17:16:35 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Wed Jul 18 15:47:38 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Wed Jul 18 14:49:56 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Wed Jul 11 14:27:52 +0000 2012,"RT @roldancandanga Video: Reina de belleza de México muere en balacera entre el Ejército y narcotraficantes: 

La joven ... http://t.co/02zp","rt @roldancandanga video: reina de belleza de méxico muere en balacera entre el ejército y narcotraficantes: 

la joven ... http://t.co/02zp",#VALUE!,2
Sun Feb 14 20:19:12 +0000 2010,"RT @RobinTuit: —Hola, ¿Qué haces? —Aquí en una balacera entre los federales y narcos, ¿y tú? —Enamorándome. —¡NO MAMES, TEN CUIDADO, TE  ...","rt @robintuit: —hola, ¿qué haces? —aquí en una balacera entre los federales y narcos, ¿y tú? —enamorándome. —¡no mames, ten cuidado, te  ...",#VALUE!,-1
Sat Sep 11 02:18:47 +0000 2010,RT @roal10: #Balacera como corrimos #Yomar #ivan #romeo #bandi #gerardo y un tal #Robin,rt @roal10: #balacera como corrimos #yomar #ivan #romeo #bandi #gerardo y un tal #robin,#VALUE!,-1
Wed Jan 05 17:21:21 +0000 2011,"RT @RmKpc: —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.","rt @rmkpc: —hubo una balacera. —¿cuál es el saldo de los muertos? —no sé, no revisamos sus celulares.",#VALUE!,-1
